game_id,game_date,period,home_team,away_team,home_lineup,away_lineup,start_time,end_time,duration,possessions,home_possessions,away_possessions,home_score,away_score,home_score_end,away_score_end,home_points,away_points,home_fga,home_fgm,home_fg3a,home_fg3m,home_fta,home_ftm,home_oreb,home_dreb,home_ast,home_stl,home_blk,home_tov,home_pf,away_fga,away_fgm,away_fg3a,away_fg3m,away_fta,away_ftm,away_oreb,away_dreb,away_ast,away_stl,away_blk,away_tov,away_pf,home_rim_att,home_rim_made,home_otd_2pt_att,home_otd_2pt_made,home_otd_3pt_att,home_otd_3pt_made,away_rim_att,away_rim_made,away_otd_2pt_att,away_otd_2pt_made,away_otd_3pt_att,away_otd_3pt_made,home_pass_to,home_dribble_to,home_defense_to,home_misc_to,away_pass_to,away_dribble_to,away_defense_to,away_misc_to,home_second_chance_pts,home_fast_break_pts,home_pts_off_tov,away_second_chance_pts,away_fast_break_pts,away_pts_off_tov
2705710,2025-09-26,1,BK Olomoucko,BK GAPA Hradec Králové,"A. Goga,J. Andre,J. Holmes,K. Elvis,K. Filewich","A. Petric,D. Škranc,M. Popović,M. Roub,T. Merta",0,222,222,6.1,6.32,5.88,0,0,8,2,8,2,8,3,3,2,0,0,2,1,2,2,0,1,1,3,0,1,0,2,2,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705710,2025-09-26,1,BK Olomoucko,BK GAPA Hradec Králové,"A. Goga,J. Andre,J. Holmes,K. Elvis,K. Filewich","D. Škranc,K. Brewton,M. Popović,M. Roub,T. Merta",222,270,48,2.0,3.0,1.0,8,2,11,2,3,0,1,1,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705710,2025-09-26,1,BK Olomoucko,BK GAPA Hradec Králové,"A. Goga,J. Holmes,K. Elvis,K. Filewich,M. Nelson","J. Bubeníček,K. Brewton,M. Popović,M. Roub,T. Merta",270,365,95,2.5,2.0,3.0,11,2,13,7,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705710,2025-09-26,1,BK Olomoucko,BK GAPA Hradec Králové,"A. Goga,J. Holmes,K. Filewich,M. Nelson,O. Šiška","J. Bubeníček,K. Brewton,K. Chatman,M. Roub,T. Merta",365,384,19,1.05,0.1,2.0,13,7,13,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705710,2025-09-26,1,BK Olomoucko,BK GAPA Hradec Králové,"J. Andre,J. Holmes,M. Kvapil,M. Nelson,O. Šiška","J. Bubeníček,K. Brewton,K. Chatman,T. Merta,T. Mikyska",384,406,22,0.52,0.93,0.1,13,7,13,7,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705710,2025-09-26,1,BK Olomoucko,BK GAPA Hradec Králové,"J. Andre,J. Holmes,M. Kvapil,M. Nelson,O. Šiška","D. Škranc,J. Bubeníček,K. Brewton,K. Chatman,T. Mikyska",406,464,58,1.5,1.0,2.0,13,7,13,12,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705710,2025-09-26,1,BK Olomoucko,BK GAPA Hradec Králové,"J. Andre,K. Elvis,M. Kvapil,M. Nelson,O. Šiška","D. Škranc,J. Bubeníček,K. Brewton,K. Chatman,T. Mikyska",464,487,23,1.0,1.0,1.0,13,12,13,14,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705710,2025-09-26,1,BK Olomoucko,BK GAPA Hradec Králové,"J. Andre,K. Elvis,K. Filewich,M. Nelson,O. Šiška","D. Škranc,J. Bubeníček,K. Brewton,K. Chatman,T. Mikyska",487,494,7,0.55,1.0,0.1,13,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705710,2025-09-26,1,BK Olomoucko,BK GAPA Hradec Králové,"J. Andre,K. Elvis,K. Filewich,M. Nelson,O. Šiška","D. Škranc,K. Brewton,K. Chatman,M. Popović,T. Mikyska",494,558,64,2.0,2.0,2.0,13,14,13,14,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705710,2025-09-26,1,BK Olomoucko,BK GAPA Hradec Králové,"A. Goga,J. Andre,J. Holmes,K. Filewich,M. Nelson","D. Škranc,K. Brewton,K. Chatman,M. Popović,T. Mikyska",558,561,3,0.1,0.1,0.1,13,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705710,2025-09-26,1,BK Olomoucko,BK GAPA Hradec Králové,"A. Goga,J. Andre,J. Holmes,K. Filewich,M. Nelson","D. Škranc,K. Brewton,K. Chatman,M. Popović,T. Merta",561,600,39,1.94,2.0,1.88,13,14,15,16,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705710,2025-09-26,2,BK Olomoucko,BK GAPA Hradec Králové,"A. Goga,J. Andre,J. Holmes,K. Filewich,M. Nelson","D. Škranc,K. Brewton,K. Chatman,M. Popović,T. Mikyska",600,674,74,1.46,1.93,1.0,15,16,15,18,0,2,2,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705710,2025-09-26,2,BK Olomoucko,BK GAPA Hradec Králové,"A. Goga,J. Andre,J. Holmes,J. Svojanovský,K. Filewich","D. Škranc,K. Brewton,K. Chatman,M. Popović,T. Mikyska",674,751,77,2.96,2.93,3.0,15,18,21,18,6,0,4,3,0,0,0,0,1,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705710,2025-09-26,2,BK Olomoucko,BK GAPA Hradec Králové,"A. Goga,J. Andre,J. Holmes,J. Svojanovský,K. Filewich","A. Petric,D. Škranc,K. Brewton,M. Popović,M. Roub",751,827,76,1.5,1.0,2.0,21,18,23,22,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
