Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Köping Stars,"Romello White, Marreon Jamar Jackson, Dragos Andrei Diculescu, Sekou Sylla, Romeo Myrthil","Köping Stars|0,3,31,5,7",6,21.5,1290.0,45,17,42,40.5,2,15,13.3,9,13,69.2,0,0,0,8,0,0,3,0,43,50.7,88.7,103.0,-14.2,2.09,2
Norrköping Dolphins,"Tim Schüberg, Pierre Hampton, Benjamin Middlebrooks, Zachary Harvey, Nathan Dawit","Norrköping Dolphins|0,15,34,88,94",5,18.2,1093.0,46,14,26,53.8,6,14,42.9,12,16,75.0,0,0,0,7,0,0,5,0,40,38.0,120.9,101.3,19.6,2.53,6
Borås Basket,"KJ Jenkins, Ali Sow, Oskar Palmquist, AJ Clayton, John Brändmark","Borås Basket|0,1,2,23,66",4,17.7,1063.0,64,22,44,50.0,4,21,19.0,16,19,84.2,0,0,0,9,0,0,8,0,66,60.4,106.0,130.7,-24.7,3.61,-2
Nässjö Basket,"Mirko Djeric, Tyler Patterson, Abdou Medjedoub, Steven Strong Jr, Anton Lindqvist","Nässjö Basket|1,11,17,2,20",4,16.0,959.0,45,16,27,59.3,6,13,46.2,7,9,77.8,0,0,0,7,0,0,3,0,29,34.0,132.5,100.8,31.7,2.82,16
Södertälje BBK,"Zaccharie Mortant, Jake O´Neil, Ayanfeoluwa Amoran, Ibrahim Magassa, Nicholas Spires","Södertälje BBK|1,10,11,3,30",4,15.5,932.0,38,9,23,39.1,4,12,33.3,16,20,80.0,0,0,0,3,0,0,4,0,38,35.8,106.1,97.2,8.9,2.45,0
BC Luleå,"Robert Carpenter, Caleb McGill, Daniel Hansson, Antonio Daye, Gustav Hansson","BC Luleå|21,24,6,67,7",4,13.6,813.0,50,18,22,81.8,6,7,85.7,8,10,80.0,0,0,0,3,0,0,4,0,24,30.4,164.5,98.4,66.1,3.69,26
BC Luleå,"Felix Broström, Robert Carpenter, Caleb McGill, Daniel Hansson, Gustav Hansson","BC Luleå|17,21,24,6,7",5,11.8,711.0,25,8,19,42.1,4,12,33.3,5,8,62.5,0,0,0,5,0,0,3,0,25,25.5,98.0,117.3,-19.3,2.11,0
Jämtland Basket,"Keaston Willis, Denzel George, Michael Christmas, Adam Johansson, Samari Curtis","Jämtland Basket|0,22,25,3,41",3,11.8,708.0,38,12,17,70.6,3,6,50.0,11,13,84.6,0,0,0,6,0,0,3,0,29,25.7,147.7,102.8,44.9,3.22,9
Köping Stars,"ASA Nathaniel Williams, Dragos Andrei Diculescu, Lawrence Townsend III, Sekou Sylla, Romeo Myrthil","Köping Stars|3,31,4,5,7",4,10.1,604.0,8,3,12,25.0,0,4,0.0,2,4,50.0,0,0,0,3,0,0,3,0,20,16.8,47.7,95.4,-47.7,0.79,-12
Södertälje BBK,"Zaccharie Mortant, Jake O´Neil, Ibrahim Magassa, Nicholas Spires, Lukas Novakovic","Södertälje BBK|1,10,3,30,6",3,9.9,597.0,18,6,14,42.9,2,8,25.0,4,6,66.7,0,0,0,5,0,0,2,0,17,18.6,96.6,67.1,29.4,1.81,1
