Team,Lineup,GAMES,TOTAL_TIME,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,NET_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
PUMPA Basket Brno,"Š. Svoboda, A. Kejval, V. Půlpán, J. Groves, R. Williams",7,2686,87,32,73,43.8,6,30,20,17,25,68,15,33,48,18,7,4,22,25,87,75.6,78.1,73,30.7,32.9,47.9,51.8,56.2,38.5,66,17.7,34.2,41.1,99.6,81,29,85,34.1,12,43,27.9,11,14,78.6,17,24,41,20,6,3,11,29,81,41.2,44.4,10.8,34,50.6,99.1,0.5,28,17,60.7,15,9,60,30,6,20,6,6,1,6,26,10,38.5,16,7,43.8,43,12,27.9,7,1,1,2
BK Olomoucko,"K. Elvis, J. Andre, J. Holmes, K. Filewich, O. Šiška",7,2750,103,44,78,56.4,10,28,35.7,5,9,55.6,8,32,40,27,9,4,14,16,84,73.5,73.7,73.3,32.6,32.7,62.8,62.8,61.4,25,78,11.4,11.5,35.9,122,76,30,73,41.1,6,27,22.2,10,17,58.8,9,24,33,20,10,2,16,21,83,45.2,47.2,16.6,22,37,90.5,31.5,30,23,76.7,20,11,55,28,10,35.7,10,2,1,1,31,19,61.3,15,5,33.3,27,6,22.2,10,6,0,0
BK ARMEX ENERGY Děčín,"P. Alexander, F. Kroutil, J. Štěrba, J. Edwards, T. Pomikálek",13,2575,93,33,72,45.8,9,30,30,18,22,81.8,12,24,36,20,5,2,17,29,83,73.6,77.6,69.6,30.9,34.5,52.1,56.9,60.6,31.6,63.2,14.3,30.6,41.7,111.8,87,36,74,48.6,7,29,24.1,8,20,40,14,26,40,22,10,1,9,22,74,53.4,52.5,9.8,36.8,39.2,116.5,-4.7,21,18,85.7,21,6,28.6,30,9,30,6,7,0,2,27,21,77.8,17,8,47.1,29,7,24.1,6,3,0,0
SLUNETA  Ústí nad Labem,"A. Pecháček, I. Davidson, T. Vyoral, L. Pecka, F. Kábrt",9,2721,106,40,75,53.3,18,38,47.4,8,11,72.7,5,25,30,29,4,2,11,26,82,69.9,72.7,67.2,33.0,35.7,65.3,66.4,72.5,14.3,78.1,9.2,14.7,50.7,128.6,103,38,73,52.1,14,32,43.8,13,19,68.4,7,30,37,22,8,1,5,14,76,61.6,63.3,5.8,21.9,43.8,135.2,-6.6,24,17,70.8,13,5,38.5,38,18,47.4,7,4,1,0,30,20,66.7,11,4,36.4,32,14,43.8,1,3,0,1
BK KVIS Pardubice,"R. Moffatt, L. Kovář, R. Bonham, J. Bryant, K. Švrdlík",22,2414,81,29,74,39.2,12,41,29.3,11,17,64.7,9,31,40,17,10,3,11,26,80,83.3,79.7,87,30.1,27.6,47.3,49.7,58.6,20.5,64.6,10,23,55.4,101.1,82,30,83,36.1,7,32,21.9,15,23,65.2,17,35,52,24,8,4,15,17,87,40.4,44,13.9,35.4,38.6,93.7,7.3,25,15,60,8,2,25,41,12,29.3,9,1,0,1,37,22,59.5,14,1,7.1,32,7,21.9,7,6,1,1
BK Opava,"W. Person Jr, C. Brown Jr, Š. Puršl, R. Kouřil, M. Vyroubal",11,2366,108,39,74,52.7,13,32,40.6,17,25,68,11,23,34,24,2,7,10,18,80,76.2,81.8,70.7,29.3,33.9,61.5,63.5,61.5,35.5,69.7,8.4,33.8,43.2,133.9,79,30,68,44.1,8,20,40,11,15,73.3,10,20,30,15,3,2,8,17,69,50,52.9,9.7,30.3,29.4,113.3,20.6,30,22,73.3,12,4,33.3,32,13,40.6,5,2,0,2,31,14,45.2,17,8,47.1,20,8,40,1,5,4,1
NH Ostrava,"A. Číž, M. Čank, M. Svoboda, L. Palyza, J. Roche",4,2387,95,29,66,43.9,15,32,46.9,22,31,71,16,23,39,18,9,2,20,22,80,75.4,80.7,70,29.7,34.3,55.3,59.6,62.1,43.2,56.1,17,47,48.5,118.3,81,30,68,44.1,9,27,33.3,12,24,50,18,21,39,20,7,2,12,29,69,50.7,51.6,13.3,43.9,39.7,116.3,2,22,13,59.1,12,1,8.3,32,15,46.9,6,5,0,5,20,14,70,21,7,33.3,27,9,33.3,7,4,0,1
BK KVIS Pardubice,"R. Moffatt, J. Bryant, A. Lukeš, K. Švrdlík, J. Tůma",19,2571,96,33,69,47.8,10,34,29.4,20,25,80,9,20,29,19,8,1,12,16,79,73,74.4,71.7,32.3,33.5,55.1,60,57.6,28.1,57.1,10.8,36.2,49.3,120.5,94,36,71,50.7,7,23,30.4,15,25,60,15,23,38,20,9,1,13,23,76,55.6,57.3,13.7,42.9,32.4,122.4,-1.9,27,19,70.4,8,4,50,34,10,29.4,6,4,0,1,39,23,59,8,5,62.5,23,7,30.4,8,2,0,2
PUMPA Basket Brno,"Š. Svoboda, P. Křivánek, A. Kejval, D. Jelínek, R. Farský",13,2429,73,27,56,48.2,5,21,23.8,14,22,63.6,5,24,29,23,9,2,22,26,79,78.6,78.4,78.8,30.6,30.4,52.7,55.6,85.2,19.2,80,19.9,39.3,37.5,92,75,26,61,42.6,10,27,37,13,23,56.5,6,21,27,14,12,4,18,19,79,50.8,52.7,20.2,20,44.3,94,-2,25,16,64,10,6,60,21,5,23.8,12,3,0,4,23,12,52.2,11,4,36.4,27,10,37,7,9,1,2
SLUNETA  Ústí nad Labem,"N. Johnson, I. Davidson, K. Lawrence, T. Vyoral, L. Pecka",8,2358,88,34,68,50,11,28,39.3,9,19,47.4,5,33,38,14,6,6,9,22,77,79.1,78.5,79.6,30.6,30.1,58.1,57.6,41.2,14.3,58.9,9.1,27.9,41.2,114.1,77,29,83,34.9,11,42,26.2,8,17,47.1,23,30,53,13,5,5,14,19,78,41.6,42.6,13.4,41.1,50.6,98.4,15.6,31,19,61.3,9,4,44.4,28,11,39.3,3,4,0,2,30,14,46.7,9,2,22.2,42,11,26.2,4,6,2,2
Sršni Photomate Písek,"V. Sýkora, K. Týml, J. Karlovský, M. Svoboda, J. Svoboda",16,2515,109,42,74,56.8,14,31,45.2,11,19,57.9,15,25,40,27,9,2,13,25,77,73.3,73.6,73,32.6,32.9,66.2,66.2,64.3,41.7,83.3,10.6,25.7,41.9,141.3,85,31,60,51.7,7,21,33.3,16,22,72.7,5,21,26,20,11,2,15,20,76,57.5,61,17.7,16.7,35,111.1,30.2,33,22,66.7,10,6,60,31,14,45.2,10,3,0,0,21,11,52.4,16,11,68.8,21,7,33.3,7,3,1,3
BK KVIS Pardubice,"R. Moffatt, Z. Key, J. Bryant, A. Lukeš, J. Tůma",15,2585,91,34,74,45.9,9,24,37.5,14,19,73.7,17,24,41,18,9,3,14,15,76,71.6,70.7,72.5,33.9,33.1,52,55.2,52.9,45.9,82.8,12.2,25.7,32.4,119.4,86,32,61,52.5,7,23,30.4,15,19,78.9,5,20,25,22,11,2,17,26,78,58.2,62,19.7,17.2,37.7,110.1,9.3,36,20,55.6,14,5,35.7,24,9,37.5,7,5,1,2,31,24,77.4,7,1,14.3,23,7,30.4,6,8,1,2
USK Praha,"J. Montgomery, T. Henderson Jr., D. Vlk, T. Tainamo, M. Šafařík",14,2401,77,26,71,36.6,8,27,29.6,17,22,77.3,12,22,34,14,8,1,11,19,76,73.2,76.5,69.9,31.4,34.3,42.3,47.7,53.8,30,75.9,10.4,31,38,100.7,84,28,56,50,9,22,40.9,19,27,70.4,7,28,35,15,5,3,12,22,69,58,61.9,15,24.1,39.3,120.1,-19.4,25,13,52,19,5,26.3,27,8,29.6,1,5,1,4,20,11,55,14,8,57.1,22,9,40.9,9,2,2,1
Sršni Photomate Písek,"K. Týml, J. Karlovský, M. Svoboda, J. Svoboda, M. Burda",12,2066,73,23,58,39.7,6,26,23.1,21,32,65.6,8,23,31,12,8,2,15,23,75,86.4,88.2,84.6,27.2,28.4,44.8,50.6,52.2,24.2,76.7,15.1,55.2,44.8,96.2,79,25,55,45.5,11,32,34.4,18,27,66.7,7,25,32,14,5,3,16,28,72,55.5,59.1,19.3,23.3,58.2,108.4,-12.3,28,16,57.1,4,1,25,26,6,23.1,3,8,0,2,21,14,66.7,1,0,0,32,11,34.4,10,4,0,2
USK Praha,"J. Montgomery, D. Vlk, O. Švec, T. Tainamo, M. Šafařík",12,2317,69,23,60,38.3,3,21,14.3,20,29,69,7,25,32,14,9,2,13,15,75,78.6,78.3,78.8,30.6,30.5,40.8,47.4,60.9,18.9,75.8,13,48.3,35,91.3,75,28,62,45.2,8,25,32,11,21,52.4,8,30,38,15,5,2,16,24,76,51.6,52.6,18.3,24.2,40.3,98.6,-7.3,27,14,51.9,12,6,50,21,3,14.3,7,2,0,3,26,16,61.5,11,4,36.4,25,8,32,12,4,2,0
BK ARMEX ENERGY Děčín,"P. Alexander, F. Kroutil, J. Štěrba, D. Davis, T. Pomikálek",13,2193,83,28,63,44.4,7,26,26.9,20,27,74.1,6,18,24,17,9,0,9,28,74,80.9,81.8,80.1,29.3,30.0,50,55.4,60.7,18.8,75,8.9,42.9,41.3,111,77,23,51,45.1,7,23,30.4,24,30,80,6,26,32,16,4,2,18,24,73,52,60,21.9,25,45.1,105.3,5.8,19,10,52.6,18,11,61.1,26,7,26.9,2,2,1,3,19,13,68.4,9,3,33.3,23,7,30.4,3,10,0,4
BK KVIS Pardubice,"L. Kovář, Z. Key, R. Bonham, J. Bryant, J. Tůma",13,2244,107,35,65,53.8,12,30,40,25,31,80.6,13,33,46,19,5,5,12,14,74,77.8,79.7,75.9,30.1,31.6,63.1,68,54.3,41.9,68.8,10.9,47.7,46.2,143.6,64,25,75,33.3,8,36,22.2,6,9,66.7,15,18,33,14,7,1,10,32,71,38.7,40.5,11.2,31.2,48,90.1,53.4,29,21,72.4,6,2,33.3,30,12,40,5,3,2,2,27,16,59.3,11,1,9.1,36,8,22.2,4,4,0,1
USK Praha,"J. Montgomery, T. Henderson Jr., T. Tainamo, M. Šafařík, C. Eduardo",12,2292,75,28,68,41.2,6,24,25,13,19,68.4,12,19,31,13,7,0,12,22,73,76.3,76.8,75.8,31.3,31.7,45.6,49.1,46.4,32.4,70.4,11.8,27.9,35.3,102.3,94,36,65,55.4,8,21,38.1,14,19,73.7,8,25,33,14,2,5,10,19,72,61.5,64.1,12,29.6,32.3,129.9,-27.6,26,16,61.5,18,6,33.3,24,6,25,4,6,3,1,29,19,65.5,15,9,60,21,8,38.1,6,2,0,2
BK ARMEX ENERGY Děčín,"P. Alexander, J. Štěrba, D. Davis, J. Edwards, T. Pomikálek",9,2578,96,38,74,51.4,10,28,35.7,10,16,62.5,11,21,32,22,7,0,6,17,72,68.2,68,68.5,35.3,35.1,58.1,59.2,57.9,29.7,60,5.5,21.6,37.8,131.5,75,28,65,43.1,9,25,36,10,15,66.7,14,26,40,15,1,3,19,18,73,50,52.4,21,40,38.5,102,29.5,26,19,73.1,20,9,45,28,10,35.7,2,2,1,2,23,11,47.8,17,8,47.1,25,9,36,6,8,2,3
PUMPA Basket Brno,"P. Křivánek, A. Kejval, D. Jelínek, M. Stráněl, R. Farský",7,2380,91,35,64,54.7,8,20,40,13,17,76.5,8,23,31,21,2,4,12,25,72,69.8,73.1,66.6,32.8,36.1,60.9,63.7,60,28.6,71.9,11.5,26.6,31.2,125.6,91,29,60,48.3,11,28,39.3,22,29,75.9,9,20,29,26,3,0,5,16,66,57.5,62.5,6.4,28.1,46.7,137.9,-12.3,30,20,66.7,14,7,50,20,8,40,4,4,0,2,20,13,65,12,5,41.7,28,11,39.3,3,0,0,1
SLUNETA  Ústí nad Labem,"A. Pecháček, N. Johnson, J. Young, J. Potoček, L. Pecka",15,1953,82,26,60,43.3,7,28,25,23,28,82.1,9,22,31,19,9,2,12,19,72,85.8,88.9,82.8,27.0,29.0,49.2,56.7,73.1,31,78.6,11.6,46.7,46.7,113.4,58,21,51,41.2,7,20,35,9,14,64.3,6,20,26,13,8,3,19,22,67,48,50.7,24.9,21.4,39.2,86.1,27.3,22,14,63.6,10,5,50,28,7,25,5,5,0,2,22,11,50,9,3,33.3,20,7,35,5,6,3,4
BK ARMEX ENERGY Děčín,"D. Davis, J. Edwards, L. Feštr, M. Šturanović, T. Pomikálek",12,2221,80,31,69,44.9,9,28,32.1,9,12,75,10,20,30,23,4,3,10,21,71,77.2,77.1,77.3,31.1,31.1,51.4,53.9,74.2,31.2,76.9,9.3,17.4,40.6,112.2,79,29,58,50,10,22,45.5,11,17,64.7,6,22,28,22,8,3,15,25,71,58.6,60.3,18.6,23.1,37.9,110.5,1.7,21,14,66.7,20,8,40,28,9,32.1,5,3,0,2,11,8,72.7,25,11,44,22,10,45.5,5,4,1,3
Sršni Photomate Písek,"V. Sýkora, K. Týml, J. Karlovský, M. Svoboda, M. Burda",13,2242,91,35,66,53,11,24,45.8,10,14,71.4,11,24,35,25,9,2,13,21,71,74.4,76.2,72.5,31.5,33.1,61.4,63.1,71.4,37.9,77.4,11.8,21.2,36.4,127.8,55,16,48,33.3,5,21,23.8,18,24,75,7,18,25,13,7,4,19,19,67,38.5,47,24.5,22.6,43.8,81.2,46.6,26,19,73.1,16,5,31.2,24,11,45.8,6,4,1,2,13,6,46.2,13,5,38.5,21,5,23.8,7,4,1,5
BK ARMEX ENERGY Děčín,"P. Alexander, F. Kroutil, J. Štěrba, D. Davis, M. Šturanović",12,2177,75,30,72,41.7,5,23,21.7,10,14,71.4,14,23,37,19,13,3,9,16,70,75.5,77.4,73.7,31.0,32.6,45.1,48,63.3,36.8,62.2,8.5,19.4,31.9,106.8,62,24,58,41.4,7,21,33.3,7,15,46.7,14,24,38,14,2,2,19,29,66,47.4,48,22.7,37.8,36.2,92.8,14,24,16,66.7,24,9,37.5,23,5,21.7,2,1,1,3,19,12,63.2,18,5,27.8,21,7,33.3,8,8,0,2
BK GAPA Hradec Králové,"C. John, A. Petric, D. Škranc, T. Merta, M. Roub",10,2372,82,29,64,45.3,12,22,54.5,12,15,80,11,22,33,25,6,2,14,18,70,73,71.5,74.5,33.6,32.2,54.7,58.1,86.2,35.5,64.7,12.8,23.4,34.4,116.1,82,30,66,45.5,11,25,44,11,13,84.6,12,20,32,18,6,5,17,18,73,53.8,57.2,19.2,35.3,37.9,111.3,4.7,24,12,50,18,5,27.8,22,12,54.5,7,5,1,1,21,12,57.1,18,6,33.3,25,11,44,3,5,1,5
NH Ostrava,"M. Čank, M. Svoboda, K. Cole, L. Greer, D. Heinzl",11,2136,93,32,65,49.2,7,24,29.2,22,30,73.3,11,21,32,11,8,1,6,13,70,77,79,75.1,30.4,32.0,54.6,59.5,34.4,32.4,77.8,6.3,46.2,36.9,132.3,70,27,55,49.1,6,19,31.6,10,15,66.7,6,23,29,12,2,2,14,31,66,54.5,56.8,18.5,22.2,34.5,104.8,27.6,26,20,76.9,15,5,33.3,24,7,29.2,3,1,2,1,23,16,69.6,12,4,33.3,19,6,31.6,7,6,0,1
BK KVIS Pardubice,"R. Moffatt, L. Kovář, J. Bryant, K. Švrdlík, J. Tůma",16,2028,72,25,59,42.4,9,22,40.9,13,15,86.7,12,26,38,12,7,2,18,20,68,80.8,81.3,80.3,29.5,29.9,50,54.9,48,36.4,78.8,18.8,25.4,37.3,104.7,66,24,53,45.3,6,18,33.3,12,22,54.5,7,21,28,15,7,4,15,25,67,50.9,52.6,19.3,21.2,34,97.3,7.5,28,15,53.6,8,0,0,22,9,40.9,8,3,2,3,22,13,59.1,13,5,38.5,18,6,33.3,5,5,0,3
BK KVIS Pardubice,"L. Kovář, Z. Key, J. Bryant, A. Lukeš, J. Tůma",18,1973,62,19,59,32.2,4,17,23.5,20,28,71.4,11,24,35,12,6,4,10,22,67,88.5,82.1,95,29.2,25.3,35.6,43.5,63.2,28.9,72.7,10.7,47.5,28.8,91.8,81,28,61,45.9,6,24,25,19,28,67.9,9,27,36,22,5,0,17,22,78,50.8,55.2,18.8,27.3,39.3,103.8,-11.9,32,14,43.8,10,1,10,17,4,23.5,1,7,1,1,27,17,63,10,5,50,24,6,25,6,7,0,2
USK Praha,"J. Montgomery, T. Henderson Jr., D. Vlk, O. Švec, F. Fuxa",11,1937,70,26,62,41.9,8,23,34.8,10,16,62.5,13,17,30,18,5,2,14,19,67,81.8,83.3,80.3,28.8,29.9,48.4,50.7,69.2,36.1,68,13.9,25.8,37.1,104.1,69,25,50,50,7,21,33.3,12,17,70.6,8,23,31,16,5,4,18,15,64,57,60,23.8,32,42,106.5,-2.4,30,16,53.3,9,2,22.2,23,8,34.8,6,4,1,2,19,13,68.4,10,5,50,21,7,33.3,7,6,2,3
BK ARMEX ENERGY Děčín,"F. Kroutil, J. Štěrba, J. Edwards, L. Feštr, M. Šturanović",18,1945,77,22,47,46.8,9,22,40.9,24,30,80,8,25,33,14,2,3,17,25,66,78.4,82,74.9,29.3,32.0,56.4,64,63.6,34.8,73.5,18.6,63.8,46.8,115.9,68,22,60,36.7,9,30,30,15,21,71.4,9,15,24,21,11,0,3,24,60,44.2,49.1,4.2,26.5,50,112,3.9,13,8,61.5,11,4,36.4,21,9,42.9,5,7,0,3,19,12,63.2,11,1,9.1,30,9,30,2,1,0,0
BK GAPA Hradec Králové,"D. Škranc, T. Merta, M. Roub, L. Nikkarinen, K. Chatman",6,2415,79,28,56,50,12,29,41.4,11,13,84.6,8,25,33,22,3,4,16,19,66,71.5,66.5,76.5,36.1,31.4,60.7,64,78.6,29.6,64.1,16,23.2,51.8,118,87,35,74,47.3,11,23,47.8,6,14,42.9,14,19,33,20,8,1,14,11,76,54.7,54.3,14.9,35.9,31.1,113.1,5,18,12,66.7,9,4,44.4,29,12,41.4,7,4,2,4,33,17,51.5,18,7,38.9,23,11,47.8,4,3,1,4
BK Olomoucko,"M. Nelson, K. Elvis, J. Holmes, K. Filewich, O. Šiška",5,2057,64,25,67,37.3,2,18,11.1,12,19,63.2,12,26,38,15,10,7,6,12,66,77.3,77.7,77,30.9,31.2,38.8,42.5,60,28.6,81.2,6.2,28.4,26.9,96.1,51,19,51,37.3,4,18,22.2,9,13,69.2,6,30,36,7,3,2,18,19,65,41.2,45,24.1,18.8,35.3,77.3,18.8,29,17,58.6,20,6,30,18,2,11.1,3,1,1,2,24,10,41.7,9,5,55.6,18,4,22.2,9,3,0,4
SK Slavia Praha,#,1,1984,57,25,53,47.2,7,20,35,0,0,0,0,0,0,10,6,0,15,2,65,77.8,79,76.6,30.4,31.3,53.8,53.8,40,0,0,19.2,0,37.7,87.3,63,28,56,50,7,25,28,0,0,0,0,0,0,14,11,1,10,0,63,56.2,56.2,15.2,0,44.6,99.4,-12.1,24,13,54.2,0,0,0,0,0,0,4,10,0,1,24,16,66.7,1,1,100,0,0,0,5,5,0,0
BK KVIS Pardubice,#,1,2004,63,28,56,50,7,25,28,0,0,0,0,0,0,14,11,1,10,0,63,77.6,75.9,79.3,31.6,30.3,56.2,56.2,50,0,0,12.5,0,44.6,99.4,57,25,53,47.2,7,20,35,0,0,0,0,0,0,10,6,0,16,2,66,53.8,53.8,23.2,0,37.7,86.1,13.4,24,16,66.7,1,1,100,0,0,0,5,5,0,0,24,13,54.2,0,0,0,0,0,0,4,11,0,1
BK Olomoucko,"K. Elvis, J. Andre, J. Holmes, K. Filewich, A. Goga",8,2224,63,25,59,42.4,5,19,26.3,8,11,72.7,10,15,25,16,7,1,12,12,63,69.5,68.2,70.7,35.2,33.9,46.6,49.3,64,30.3,65.2,13.1,18.6,32.2,99.7,92,32,57,56.1,9,24,37.5,19,21,90.5,8,23,31,25,4,4,10,14,65,64,69.4,13.1,34.8,42.1,140.4,-40.8,23,12,52.2,17,8,47.1,19,5,26.3,4,5,3,2,23,17,73.9,10,6,60,24,9,37.5,8,0,1,2
